DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2025/01/12,18:01:16,2,78.0,s,3795
2025/01/12,18:01:19,18,362.0,s,3796
2025/01/12,18:01:23,20,362.0,s,3797
2025/01/12,18:01:42,17,237.0,s,3798
2025/01/12,18:01:51,35,235.0,s,3799
2025/01/12,18:01:56,2,93.0,s,3800
2025/01/12,18:02:02,34,399.0,s,3801
2025/01/12,18:02:12,7,192.0,s,3802
2025/01/12,18:02:17,18,288.0,s,3803
2025/01/12,18:02:37,127,445.0,s,3804
2025/01/12,18:03:57,140,347.0,s,3805
2025/01/12,18:04:17,97,363.0,s,3806
2025/01/12,18:04:34,10,162.0,s,3807
2025/01/12,18:04:44,59,418.0,s,3808
2025/01/12,18:04:59,95,526.0,s,3809
2025/01/12,18:05:45,15,349.0,s,3810
2025/01/12,18:05:49,1,37.0,s,3811
2025/01/12,18:06:11,182,645.0,s,3812
2025/01/12,18:06:15,1,40.0,s,3813
2025/01/12,18:06:15,1,43.0,s,3814
2025/01/12,18:06:21,43,679.0,s,3815
2025/01/12,18:07:20,41,605.0,s,3816
2025/01/12,18:07:28,11,319.0,s,3817
2025/01/12,18:07:55,182,304551.0,s,3818
2025/01/12,18:08:14,334,114.0,s,3819
2025/01/12,18:09:23,547,299897.0,s,3820
2025/01/12,18:09:44,19,440.0,s,3821
2025/01/12,18:10:02,72,644.0,s,3822
2025/01/12,18:10:07,15,432.0,s,3823
2025/01/12,18:10:22,42,746.0,s,3824
2025/01/12,18:12:14,153,492.0,s,3825
2025/01/12,18:12:22,17,510.0,s,3826
2025/01/12,18:12:39,54,466.0,s,3827
2025/01/12,18:12:45,19,512.0,s,3828
2025/01/12,18:13:13,167,632.0,s,3829
2025/01/12,18:14:27,170,510.0,s,3830
2025/01/12,18:15:13,118,522.0,s,3831
2025/01/12,18:15:51,246,429.0,s,3832
2025/01/12,18:15:58,25,342.0,s,3833
2025/01/12,18:16:22,1,39.0,s,3834
2025/01/12,18:16:35,98,506.0,s,3835
2025/01/12,18:16:43,1,36.0,s,3836
2025/01/12,18:16:45,14,224.0,s,3837
2025/01/12,18:16:51,40,296.0,s,3838
2025/01/12,18:16:57,22,347.0,s,3839
2025/01/12,18:17:15,22,405.0,s,3840
2025/01/12,18:17:28,74,331.0,s,3841
2025/01/12,18:17:32,14,317.0,s,3842
2025/01/12,18:17:45,47,377.0,s,3843
2025/01/12,18:18:20,152,356.0,s,3844
2025/01/12,18:18:29,36,394.0,s,3845
2025/01/12,18:19:43,361,512.0,s,3846
2025/01/12,18:20:12,16,291.0,s,3847
2025/01/12,18:20:18,15,286.0,s,3848
2025/01/12,18:20:35,44,429.0,s,3849
2025/01/12,18:20:50,1,43.0,s,3850
2025/01/12,18:20:52,13,334.0,s,3851
2025/01/12,18:21:02,49,310.0,s,3852
2025/01/12,18:21:36,259,562.0,s,3853
2025/01/12,18:21:39,1,45.0,s,3854
2025/01/12,18:21:41,18,443.0,s,3855
2025/01/12,18:23:56,1037,594.0,s,3856
2025/01/12,18:24:58,1,36.0,s,3857
2025/01/12,18:26:06,555,457.0,s,3858
2025/01/12,18:26:44,1,38.0,s,3859
2025/01/12,18:26:51,54,412.0,s,3860
2025/01/12,18:27:13,136,449.0,s,3861
2025/01/12,18:27:16,153,195.0,s,3862
2025/01/12,18:27:21,40,381.0,s,3863
2025/01/12,18:27:27,26,245.0,s,3864
2025/01/12,18:28:04,293,765.0,s,3865
2025/01/12,18:28:19,4,168.0,s,3866
2025/01/12,18:28:20,1,46.0,s,3867
2025/01/12,18:28:33,102,449.0,s,3868
2025/01/12,18:28:39,32,646.0,s,3869
2025/01/12,18:29:06,1,37.0,s,3870
2025/01/12,18:29:06,2,47.0,s,3871
2025/01/12,18:29:11,39,386.0,s,3872
2025/01/12,18:29:33,55,291.0,s,3873
2025/01/12,18:29:35,67,77.0,s,3874
2025/01/12,18:29:36,1,41.0,s,3875
2025/01/12,18:29:36,2,54.0,s,3876
2025/01/12,18:29:46,79,317.0,s,3877
2025/01/12,18:29:58,46,220.0,s,3878
2025/01/12,18:30:03,29,215.0,s,3879
2025/01/12,18:30:05,1,36.0,s,3880
2025/01/12,18:30:19,100,303.0,s,3881
2025/01/12,18:30:26,11,177.0,s,3882
2025/01/12,18:30:34,1,42.0,s,3883
2025/01/12,18:30:34,2,70.0,s,3884
2025/01/12,18:30:36,11,140.0,s,3885
2025/01/12,18:30:38,1,49.0,s,3886
2025/01/12,18:30:39,2,68.0,s,3887
2025/01/12,18:30:42,20,291.0,s,3888
2025/01/12,18:30:50,12,160.0,s,3889
2025/01/12,18:30:51,1,42.0,s,3890
2025/01/12,18:30:56,1,45.0,s,3891
2025/01/12,18:30:59,1,72.0,s,3892
2025/01/12,18:31:00,1,58.0,s,3893
2025/01/12,18:31:01,1,41.0,s,3894
2025/01/12,18:31:02,6,130.0,s,3895
2025/01/12,18:31:03,12,97.0,s,3896
2025/01/12,18:31:05,3,149.0,s,3897
2025/01/12,18:31:08,2,76.0,s,3898
2025/01/12,18:31:09,2,47.0,s,3899
2025/01/12,18:31:10,1,57.0,s,3900
2025/01/12,18:31:14,11,231.0,s,3901
2025/01/12,18:31:17,1,44.0,s,3902
2025/01/12,18:31:25,15,153.0,s,3903
2025/01/12,18:31:40,5,98.0,s,3904
2025/01/12,18:31:41,1,40.0,s,3905
2025/01/12,18:31:42,1,44.0,s,3906
2025/01/12,18:31:44,15,191.0,s,3907
2025/01/12,18:31:52,1,36.0,s,3908
2025/01/12,18:31:53,9,139.0,s,3909
2025/01/12,18:31:58,1,36.0,s,3910
2025/01/12,18:32:04,10,123.0,s,3911
2025/01/12,18:32:05,14,76.0,s,3912
2025/01/12,18:32:07,4,94.0,s,3913
2025/01/12,18:32:09,9,183.0,s,3914
2025/01/12,18:32:13,15,138.0,s,3915
2025/01/12,18:32:17,2,51.0,s,3916
2025/01/12,18:32:18,7,52.0,s,3917
2025/01/12,18:32:20,1,48.0,s,3918
2025/01/12,18:32:21,1,67.0,s,3919
2025/01/12,18:32:24,1,39.0,s,3920
2025/01/12,18:32:29,19,209.0,s,3921
2025/01/12,18:32:37,5,56.0,s,3922
2025/01/12,18:32:38,2,71.0,s,3923
2025/01/12,18:32:48,2,76.0,s,3924
2025/01/12,18:32:54,7,153.0,s,3925
2025/01/12,18:33:02,28,136.0,s,3926
2025/01/12,18:33:06,3,55.0,s,3927
2025/01/12,18:33:08,1,38.0,s,3928
2025/01/12,18:33:09,3,69.0,s,3929
2025/01/12,18:33:10,3,114.0,s,3930
2025/01/12,18:33:11,4,101.0,s,3931
2025/01/12,18:33:13,1,39.0,s,3932
2025/01/12,18:33:17,6,193.0,s,3933
2025/01/12,18:33:18,9,126.0,s,3934
2025/01/12,18:33:21,2,58.0,s,3935
2025/01/12,18:33:24,15,139.0,s,3936
2025/01/12,18:33:25,1,38.0,s,3937
2025/01/12,18:33:32,1,44.0,s,3938
2025/01/12,18:33:37,1,38.0,s,3939
2025/01/12,18:33:38,2,85.0,s,3940
2025/01/12,18:33:39,1,46.0,s,3941
2025/01/12,18:33:39,1,49.0,s,3942
2025/01/12,18:33:39,1,52.0,s,3943
2025/01/12,18:33:41,13,174.0,s,3944
2025/01/12,18:33:47,2,85.0,s,3945
2025/01/12,18:33:49,1,39.0,s,3946
2025/01/12,18:33:50,8,125.0,s,3947
2025/01/12,18:33:55,1,47.0,s,3948
2025/01/12,18:33:55,1,53.0,s,3949
2025/01/12,18:34:02,43,300585.0,s,3950
2025/01/12,18:34:12,6,139.0,s,3951
2025/01/12,18:34:19,2,81.0,s,3952
2025/01/12,18:34:20,3,61.0,s,3953
2025/01/12,18:34:21,1,39.0,s,3954
2025/01/12,18:34:21,1,40.0,s,3955
2025/01/12,18:34:28,1,63.0,s,3956
2025/01/12,18:34:28,2,107.0,s,3957
2025/01/12,18:34:34,1,55.0,s,3958
2025/01/12,18:34:34,1,60.0,s,3959
2025/01/12,18:34:48,4,180.0,s,3960
2025/01/12,18:34:52,10,109.0,s,3961
2025/01/12,18:34:53,12,86.0,s,3962
2025/01/12,18:34:54,6,132.0,s,3963
2025/01/12,18:34:55,10,80.0,s,3964
2025/01/12,18:34:58,9,180.0,s,3965
2025/01/12,18:35:02,2,50.0,s,3966
2025/01/12,18:35:03,1,36.0,s,3967
2025/01/12,18:35:10,1,52.0,s,3968
2025/01/12,18:35:13,4,85.0,s,3969
2025/01/12,18:35:14,2,44.0,s,3970
2025/01/12,18:35:19,1,59.0,s,3971
2025/01/12,18:35:30,8,120.0,s,3972
2025/01/12,18:35:31,10,69.0,s,3973
2025/01/12,18:35:32,1,36.0,s,3974
2025/01/12,18:35:42,1,36.0,s,3975
2025/01/12,18:36:19,2,103.0,s,3976
2025/01/12,18:36:27,2,108.0,s,3977
2025/01/12,18:36:49,6,143.0,s,3978
2025/01/12,18:37:01,11,223.0,s,3979
2025/01/12,18:38:16,2,70.0,s,3980
2025/01/12,18:38:49,1,37.0,s,3981
2025/01/12,18:39:11,3,46.0,s,3982
2025/01/12,18:39:14,1,48.0,s,3983
2025/01/12,18:39:25,11,177.0,s,3984
2025/01/12,18:39:43,13,437.0,s,3985
2025/01/12,18:40:03,2,95.0,s,3986
2025/01/12,18:40:04,7,133.0,s,3987
2025/01/12,18:40:05,8,99.0,s,3988
2025/01/12,18:41:56,4,119.0,s,3989
2025/01/12,18:41:58,2,91.0,s,3990
2025/01/12,18:42:07,1,56.0,s,3991
2025/01/12,18:42:33,2,69.0,s,3992
2025/01/12,18:42:41,4,55.0,s,3993
2025/01/12,18:43:10,1,40.0,s,3994
2025/01/12,18:43:14,4,98.0,s,3995
2025/01/12,18:43:17,14,138.0,s,3996
2025/01/12,18:43:18,1,47.0,s,3997
2025/01/12,18:43:19,1,36.0,s,3998
2025/01/12,18:43:20,3,54.0,s,3999
2025/01/12,18:43:22,1,39.0,s,4000
2025/01/12,18:43:23,5,69.0,s,4001
2025/01/12,18:43:56,11,143.0,s,4002
2025/01/12,18:43:57,18,91.0,s,4003
2025/01/12,18:44:02,1,41.0,s,4004
2025/01/12,18:44:03,7,137.0,s,4005
2025/01/12,18:44:05,4,58.0,s,4006
2025/01/12,18:44:06,5,92.0,s,4007
2025/01/12,18:44:24,2,68.0,s,4008
2025/01/12,18:44:29,2,58.0,s,4009
2025/01/12,18:44:30,1,48.0,s,4010
2025/01/12,18:44:34,9,84.0,s,4011
2025/01/12,18:44:40,9,241.0,s,4012
2025/01/12,18:44:45,2,65.0,s,4013
2025/01/12,18:44:47,14,149.0,s,4014
2025/01/12,18:44:53,7,112.0,s,4015
2025/01/12,18:45:12,1,50.0,s,4016
2025/01/12,18:45:13,1,43.0,s,4017
2025/01/12,18:45:24,11,199.0,s,4018
2025/01/12,18:45:35,1,56.0,s,4019
2025/01/12,18:45:36,4,73.0,s,4020
2025/01/12,18:45:42,1,36.0,s,4021
2025/01/12,18:46:13,14,438.0,s,4022
2025/01/12,18:46:15,1,50.0,s,4023
2025/01/12,18:46:15,1,67.0,s,4024
2025/01/12,18:46:19,6,64.0,s,4025
2025/01/12,18:46:20,6,88.0,s,4026
2025/01/12,18:46:28,14,181.0,s,4027
2025/01/12,18:46:29,17,82.0,s,4028
2025/01/12,18:46:33,4,91.0,s,4029
2025/01/12,18:46:35,3,54.0,s,4030
2025/01/12,18:46:36,3,164.0,s,4031
2025/01/12,18:46:38,4,151.0,s,4032
2025/01/12,18:46:39,3,154.0,s,4033
2025/01/12,18:46:44,4,136.0,s,4034
2025/01/12,18:46:58,11,107.0,s,4035
2025/01/12,18:47:03,2,65.0,s,4036
2025/01/12,18:47:07,4,63.0,s,4037
2025/01/12,18:47:11,1,47.0,s,4038
2025/01/12,18:47:15,1,37.0,s,4039
2025/01/12,18:47:16,5,85.0,s,4040
2025/01/12,18:47:36,13,177.0,s,4041
2025/01/12,18:47:37,3,72.0,s,4042
2025/01/12,18:47:39,11,239.0,s,4043
2025/01/12,18:47:52,16,194.0,s,4044
2025/01/12,18:48:03,16,173.0,s,4045
2025/01/12,18:48:05,28,89.0,s,4046
2025/01/12,18:48:13,1,36.0,s,4047
2025/01/12,18:48:16,5,108.0,s,4048
2025/01/12,18:48:18,4,88.0,s,4049
2025/01/12,18:48:19,4,153.0,s,4050
2025/01/12,18:48:24,8,80.0,s,4051
2025/01/12,18:48:25,3,133.0,s,4052
2025/01/12,18:48:45,1,37.0,s,4053
2025/01/12,18:48:45,1,44.0,s,4054
2025/01/12,18:48:58,8,148.0,s,4055
2025/01/12,18:49:08,1,50.0,s,4056
2025/01/12,18:49:09,1,46.0,s,4057
2025/01/12,18:49:09,2,67.0,s,4058
2025/01/12,18:49:15,4,92.0,s,4059
2025/01/12,18:49:20,15,128.0,s,4060
2025/01/12,18:49:24,3,70.0,s,4061
2025/01/12,18:49:28,1,37.0,s,4062
2025/01/12,18:49:29,7,118.0,s,4063
2025/01/12,18:49:38,4,80.0,s,4064
2025/01/12,18:49:43,13,251.0,s,4065
2025/01/12,18:49:55,3,81.0,s,4066
2025/01/12,18:50:22,7,194.0,s,4067
2025/01/12,18:50:24,17,104.0,s,4068
2025/01/12,18:50:33,12,119.0,s,4069
2025/01/12,18:50:39,18,145.0,s,4070
2025/01/12,18:50:47,1,53.0,s,4071
2025/01/12,18:50:48,1,41.0,s,4072
2025/01/12,18:50:48,3,58.0,s,4073
2025/01/12,18:50:51,3,92.0,s,4074
2025/01/12,18:50:56,6,167.0,s,4075
2025/01/12,18:51:15,1,67.0,s,4076
2025/01/12,18:51:16,5,186.0,s,4077
2025/01/12,18:51:22,4,100.0,s,4078
2025/01/12,18:51:26,2,55.0,s,4079
2025/01/12,18:51:30,25,142.0,s,4080
2025/01/12,18:51:59,1,40.0,s,4081
2025/01/12,18:52:06,16,240.0,s,4082
2025/01/12,18:52:07,23,125.0,s,4083
2025/01/12,18:52:10,14,132.0,s,4084
2025/01/12,18:52:18,1,39.0,s,4085
2025/01/12,18:52:20,1,43.0,s,4086
2025/01/12,18:52:21,1,49.0,s,4087
2025/01/12,18:52:28,1,36.0,s,4088
2025/01/12,18:52:29,3,74.0,s,4089
2025/01/12,18:52:47,3,97.0,s,4090
2025/01/12,18:52:48,1,59.0,s,4091
2025/01/12,18:52:50,4,71.0,s,4092
2025/01/12,18:52:51,1,47.0,s,4093
2025/01/12,18:52:51,4,108.0,s,4094
2025/01/12,18:52:53,10,77.0,s,4095
2025/01/12,18:52:54,1,45.0,s,4096
2025/01/12,18:52:56,6,201.0,s,4097
2025/01/12,18:53:12,2,77.0,s,4098
2025/01/12,18:53:18,1,43.0,s,4099
2025/01/12,18:53:18,1,44.0,s,4100
2025/01/12,18:53:23,1,36.0,s,4101
2025/01/12,18:53:24,1,42.0,s,4102
2025/01/12,18:53:28,15,163.0,s,4103
2025/01/12,18:53:33,2,62.0,s,4104
2025/01/12,18:53:34,1,36.0,s,4105
2025/01/12,18:53:39,4,110.0,s,4106
2025/01/12,18:53:50,5,99.0,s,4107
2025/01/12,18:54:01,1,41.0,s,4108
2025/01/12,18:54:01,3,109.0,s,4109
2025/01/12,18:54:18,12,137.0,s,4110
2025/01/12,18:54:22,9,101.0,s,4111
2025/01/12,18:54:28,3,69.0,s,4112
2025/01/12,18:54:44,5,83.0,s,4113
2025/01/12,18:54:59,2,46.0,s,4114
2025/01/12,18:55:08,6,122.0,s,4115
2025/01/12,18:55:15,12,220.0,s,4116
2025/01/12,18:55:21,4,60.0,s,4117
2025/01/12,18:55:29,1,37.0,s,4118
2025/01/12,18:55:29,2,66.0,s,4119
2025/01/12,18:55:30,3,112.0,s,4120
2025/01/12,18:55:34,6,201.0,s,4121
2025/01/12,18:55:44,2,80.0,s,4122
2025/01/12,18:55:45,6,78.0,s,4123
2025/01/12,18:55:54,1,38.0,s,4124
2025/01/12,18:55:54,1,42.0,s,4125
2025/01/12,18:55:56,13,386.0,s,4126
2025/01/12,18:56:13,6,114.0,s,4127
2025/01/12,18:56:33,2,129.0,s,4128
2025/01/12,18:56:55,9,77.0,s,4129
2025/01/12,18:57:03,31,303387.0,s,4130
2025/01/12,18:57:15,1,36.0,s,4131
2025/01/12,18:57:16,5,103.0,s,4132
2025/01/12,18:57:20,13,318.0,s,4133
2025/01/12,18:57:34,1,38.0,s,4134
2025/01/12,18:57:34,2,104.0,s,4135
2025/01/12,18:57:36,1,39.0,s,4136
2025/01/12,18:57:41,14,256.0,s,4137
2025/01/12,18:57:43,28,85.0,s,4138
2025/01/12,18:58:13,3,57.0,s,4139
2025/01/12,18:58:24,6,110.0,s,4140
2025/01/12,19:00:02,2,59.0,s,4141
2025/01/12,19:00:04,10,88.0,s,4142
2025/01/12,19:00:05,1,40.0,s,4143
2025/01/12,19:00:09,12,126.0,s,4144
2025/01/12,19:00:16,9,306.0,s,4145
2025/01/12,19:00:21,1,51.0,s,4146
2025/01/12,19:00:22,1,39.0,s,4147
2025/01/12,19:00:22,2,67.0,s,4148
2025/01/12,19:00:32,48,314.0,s,4149
2025/01/12,19:00:57,17,216.0,s,4150
2025/01/12,19:01:19,5,83.0,s,4151
2025/01/12,19:01:28,1,39.0,s,4152
2025/01/12,19:01:29,5,88.0,s,4153
2025/01/12,19:01:32,1,37.0,s,4154
2025/01/12,19:01:33,7,84.0,s,4155
2025/01/12,19:01:43,1,47.0,s,4156
2025/01/12,19:01:57,6,75.0,s,4157
2025/01/12,19:02:05,1,53.0,s,4158
2025/01/12,19:02:09,4,114.0,s,4159
2025/01/12,19:02:10,3,89.0,s,4160
2025/01/12,22:37:39,2344,18817.0,s,4161
2025/01/12,23:09:10,2682,14645.0,s,4162
2025/01/13,06:21:17,9,76.0,s,4163
2025/01/13,06:21:20,1,37.0,s,4164
2025/01/13,06:21:29,1,38.0,s,4165
2025/01/13,06:21:30,9,76.0,s,4166
2025/01/13,06:21:33,5,87.0,s,4167
2025/01/13,06:21:42,48,140.0,s,4168
2025/01/13,06:21:47,2,38.0,s,4169
2025/01/13,06:21:48,3,47.0,s,4170
2025/01/13,06:21:50,8,47.0,s,4171
2025/01/13,06:21:51,1,38.0,s,4172
2025/01/13,06:21:53,16,81.0,s,4173
2025/01/13,06:22:08,13,68.0,s,4174
2025/01/13,06:22:13,48,47.0,s,4175
2025/01/13,06:22:17,17,132.0,s,4176
2025/01/13,06:22:23,18,79.0,s,4177
2025/01/13,06:22:32,1,38.0,s,4178
2025/01/13,06:22:33,1,36.0,s,4179
2025/01/13,06:22:43,74,72.0,s,4180
2025/01/13,06:23:03,67,92.0,s,4181
2025/01/13,06:23:24,7,49.0,s,4182
2025/01/13,06:23:25,2,45.0,s,4183
2025/01/13,06:23:27,1,37.0,s,4184
2025/01/13,06:23:27,3,41.0,s,4185
2025/01/13,06:23:44,134,86.0,s,4186
2025/01/13,06:24:01,1,36.0,s,4187
2025/01/13,06:24:07,39,85.0,s,4188
2025/01/13,06:24:15,1,36.0,s,4189
2025/01/13,06:24:25,84,89.0,s,4190
2025/01/13,06:24:35,3,40.0,s,4191
2025/01/13,06:24:37,11,48.0,s,4192
2025/01/13,06:24:42,17,50.0,s,4193
2025/01/13,06:24:48,34,98.0,s,4194
2025/01/13,06:25:32,283,291843.0,s,4195
2025/01/13,06:25:52,15,83.0,s,4196
2025/01/13,06:26:04,34,71.0,s,4197
2025/01/13,06:26:05,43,48.0,s,4198
2025/01/13,06:26:07,10,46.0,s,4199
2025/01/13,06:26:11,22,48.0,s,4200
2025/01/13,06:26:12,1,39.0,s,4201
2025/01/13,06:26:14,1,38.0,s,4202
2025/01/13,06:26:14,1,38.0,s,4203
2025/01/13,06:26:15,2,42.0,s,4204
2025/01/13,06:26:16,1,36.0,s,4205
2025/01/13,06:26:18,14,55.0,s,4206
2025/01/13,06:26:20,1,37.0,s,4207
2025/01/13,06:26:20,2,38.0,s,4208
2025/01/13,06:26:23,13,47.0,s,4209
2025/01/13,06:26:26,1,37.0,s,4210
2025/01/13,06:26:27,10,46.0,s,4211
2025/01/13,06:26:28,12,39.0,s,4212
2025/01/13,06:26:29,2,39.0,s,4213
2025/01/13,06:26:30,2,41.0,s,4214
2025/01/13,06:26:31,1,36.0,s,4215
2025/01/13,06:26:34,25,74.0,s,4216
2025/01/13,06:26:37,3,42.0,s,4217
2025/01/13,06:26:38,1,37.0,s,4218
2025/01/13,06:26:40,14,65.0,s,4219
2025/01/13,06:26:45,22,64.0,s,4220
2025/01/13,06:26:55,1,36.0,s,4221
2025/01/13,06:26:58,27,65.0,s,4222
2025/01/13,08:30:03,15,237.0,s,4223
2025/01/13,08:30:53,2,49.0,s,4224
2025/01/13,08:30:54,1,38.0,s,4225
2025/01/13,08:30:54,3,49.0,s,4226
2025/01/13,08:30:55,1,36.0,s,4227
2025/01/13,08:30:58,17,183.0,s,4228
2025/01/13,08:31:09,62,217.0,s,4229
2025/01/13,08:34:54,1702,302401.0,s,4230
2025/01/15,00:21:11,55,310.0,s,4231
2025/01/15,00:21:31,2,47.0,s,4232
2025/01/15,00:21:32,2,41.0,s,4233
2025/01/15,00:21:33,1,36.0,s,4234
2025/01/15,00:21:34,1,36.0,s,4235
2025/01/15,00:21:35,3,62.0,s,4236
2025/01/15,00:21:39,3,75.0,s,4237
2025/01/15,07:04:59,9,788.0,s,4238
2025/01/15,07:05:05,5,594.0,s,4239
2025/01/15,07:05:19,79,1711.0,s,4240
2025/01/15,07:05:28,46,1262.0,s,4241
2025/01/15,09:25:43,65174,332179.0,s,4242
2025/01/15,10:28:09,198,673.0,s,4243
2025/01/15,10:29:46,14,577.0,s,4244
2025/01/15,10:30:23,1,38.0,s,4245
2025/01/15,10:30:23,312,44.0,s,4246
2025/01/15,10:30:24,4,53.0,s,4247
2025/01/15,10:30:29,35,213.0,s,4248
2025/01/15,10:30:39,16,196.0,s,4249
2025/01/15,10:30:43,3,52.0,s,4250
2025/01/15,10:30:50,33,770.0,s,4251
2025/01/15,10:31:07,44,503.0,s,4252
2025/01/15,10:31:11,1,36.0,s,4253
2025/01/15,10:31:12,10,120.0,s,4254
2025/01/15,10:31:20,2,120.0,s,4255
2025/01/15,10:31:26,1,39.0,s,4256
2025/01/15,10:31:30,30,675.0,s,4257
2025/01/15,10:31:40,16,221.0,s,4258
2025/01/15,10:31:50,42,302.0,s,4259
2025/01/15,10:31:57,2,50.0,s,4260
2025/01/15,10:31:58,5,77.0,s,4261
2025/01/15,10:32:02,6,90.0,s,4262
2025/01/15,10:32:08,24,199.0,s,4263
2025/01/15,10:32:14,11,71.0,s,4264
2025/01/15,10:32:21,4,112.0,s,4265
2025/01/15,10:32:29,15,163.0,s,4266
2025/01/15,10:32:38,26,429.0,s,4267
2025/01/15,10:32:59,37,218.0,s,4268
2025/01/15,10:33:07,1,36.0,s,4269
2025/01/15,10:33:07,2,39.0,s,4270
2025/01/15,10:33:15,59,272.0,s,4271
2025/01/15,10:33:23,1,40.0,s,4272
2025/01/15,10:33:24,7,185.0,s,4273
2025/01/15,10:33:29,17,132.0,s,4274
2025/01/15,10:33:39,1,41.0,s,4275
2025/01/15,10:33:43,7,156.0,s,4276
2025/01/15,10:34:13,55,324.0,s,4277
2025/01/15,10:34:19,3,66.0,s,4278
2025/01/15,10:34:20,1,41.0,s,4279
2025/01/15,10:34:20,1,52.0,s,4280
2025/01/15,10:34:21,2,62.0,s,4281
2025/01/15,10:34:24,1,42.0,s,4282
2025/01/15,10:34:24,2,69.0,s,4283
2025/01/15,10:34:25,3,67.0,s,4284
2025/01/15,10:34:31,27,178.0,s,4285
2025/01/15,10:34:45,13,183.0,s,4286
2025/01/15,10:34:57,9,159.0,s,4287
2025/01/15,10:34:58,17,52.0,s,4288
2025/01/15,10:35:01,18,204.0,s,4289
2025/01/15,10:35:04,6,81.0,s,4290
2025/01/15,10:35:13,19,242.0,s,4291
2025/01/15,10:35:19,4,106.0,s,4292
2025/01/15,10:35:27,12,266.0,s,4293
2025/01/15,10:35:28,15,240.0,s,4294
2025/01/15,10:35:30,5,94.0,s,4295
2025/01/15,10:35:32,5,93.0,s,4296
2025/01/15,10:35:33,8,123.0,s,4297
2025/01/15,10:35:39,7,139.0,s,4298
2025/01/15,10:35:49,2,58.0,s,4299
2025/01/15,10:36:14,2,102.0,s,4300
2025/01/15,10:36:15,5,89.0,s,4301
2025/01/15,10:36:17,3,127.0,s,4302
2025/01/15,10:36:23,8,297.0,s,4303
2025/01/15,10:36:27,11,228.0,s,4304
2025/01/15,10:36:34,5,126.0,s,4305
2025/01/15,10:36:40,7,92.0,s,4306
2025/01/15,10:36:41,1,36.0,s,4307
2025/01/15,10:36:53,18,126.0,s,4308
2025/01/15,10:37:00,2,72.0,s,4309
2025/01/15,10:37:01,7,72.0,s,4310
2025/01/15,10:37:02,8,66.0,s,4311
2025/01/15,10:37:14,27,148.0,s,4312
2025/01/15,10:37:43,10,108.0,s,4313
2025/01/15,10:37:45,2,52.0,s,4314
2025/01/15,10:37:49,27,548.0,s,4315
2025/01/15,10:38:05,17,165.0,s,4316
2025/01/15,10:38:26,1,45.0,s,4317
2025/01/15,10:38:30,10,291.0,s,4318
2025/01/15,10:38:49,12,239.0,s,4319
2025/01/15,10:38:57,3,67.0,s,4320
2025/01/15,10:39:00,22,321.0,s,4321
2025/01/15,10:39:04,17,328.0,s,4322
2025/01/15,10:39:11,1,50.0,s,4323
2025/01/15,10:39:15,7,89.0,s,4324
2025/01/15,10:39:16,14,87.0,s,4325
2025/01/15,10:39:17,2,49.0,s,4326
2025/01/15,10:39:19,7,96.0,s,4327
2025/01/15,10:39:22,6,125.0,s,4328
2025/01/15,10:39:38,30,241.0,s,4329
2025/01/15,10:39:47,18,377.0,s,4330
2025/01/15,10:39:52,18,96.0,s,4331
2025/01/15,10:39:57,12,204.0,s,4332
2025/01/15,10:40:01,7,152.0,s,4333
2025/01/15,10:40:09,19,193.0,s,4334
2025/01/15,10:40:14,4,140.0,s,4335
2025/01/15,10:40:18,1,36.0,s,4336
2025/01/15,10:40:19,3,62.0,s,4337
2025/01/15,10:40:23,3,122.0,s,4338
2025/01/15,10:40:26,5,101.0,s,4339
2025/01/15,10:40:34,1,43.0,s,4340
2025/01/15,10:40:36,12,100.0,s,4341
2025/01/15,10:40:38,7,330.0,s,4342
2025/01/15,10:40:43,1,39.0,s,4343
2025/01/15,10:40:44,2,46.0,s,4344
2025/01/15,10:40:53,16,333.0,s,4345
2025/01/15,10:40:58,2,53.0,s,4346
2025/01/15,10:41:01,20,305.0,s,4347
2025/01/15,10:41:08,27,183.0,s,4348
2025/01/15,10:41:11,15,328.0,s,4349
2025/01/15,10:41:20,18,291.0,s,4350
2025/01/15,10:41:25,9,254.0,s,4351
2025/01/15,10:41:30,17,262.0,s,4352
2025/01/15,10:41:35,4,111.0,s,4353
2025/01/15,10:41:36,4,137.0,s,4354
2025/01/15,10:41:42,11,306.0,s,4355
2025/01/15,10:41:45,5,169.0,s,4356
2025/01/15,10:41:50,8,167.0,s,4357
2025/01/15,10:42:04,17,245.0,s,4358
2025/01/15,10:42:12,11,274.0,s,4359
2025/01/15,10:42:24,22,262.0,s,4360
2025/01/15,10:42:33,11,148.0,s,4361
2025/01/15,10:42:48,38,210.0,s,4362
2025/01/15,10:42:51,6,188.0,s,4363
2025/01/15,10:42:57,12,205.0,s,4364
2025/01/15,10:43:32,9,124.0,s,4365
2025/01/15,10:44:03,14,377.0,s,4366
2025/01/15,10:44:10,12,192.0,s,4367
2025/01/15,10:44:29,3,59.0,s,4368
2025/01/15,10:44:30,1,47.0,s,4369
2025/01/15,10:44:31,2,43.0,s,4370
2025/01/15,10:44:46,20,161.0,s,4371
2025/01/15,10:44:48,1,58.0,s,4372
2025/01/15,10:44:52,11,85.0,s,4373
2025/01/15,10:44:57,1,62.0,s,4374
2025/01/15,10:44:58,1,54.0,s,4375
